id,edge1,edge2,node1,node2,capacity,is_closed,is_unbalanced,unbalancing_time
0,0,1,0,9,17889778,0,1,1589137
1,2,3,0,10,17628987,0,1,2815546
2,4,5,0,14,16388712,0,1,12022862
3,6,7,0,20,18329310,0,1,5745833
4,8,9,0,21,21681607,0,1,12423299
5,10,11,0,27,18057043,0,1,15643652
6,12,13,0,36,18935677,0,1,8031863
7,14,15,0,57,16422523,0,1,4688653
8,16,17,0,72,17150858,0,1,7552184
9,18,19,0,73,19452488,0,1,3605549
10,20,21,0,92,16784919,0,1,2343408
11,22,23,1,3,15148793,0,1,16499317
12,24,25,1,15,18844519,0,1,2038009
13,26,27,1,26,18008615,0,1,4737375
14,28,29,1,27,19724521,0,1,23122459
15,30,31,1,28,19468282,0,1,24826717
16,32,33,1,34,18549138,0,1,3566510
17,34,35,1,43,19966646,0,1,32760228
18,36,37,1,53,16296407,0,1,3374172
19,38,39,1,54,15755214,0,1,26044536
20,40,41,1,71,19018628,0,1,17737042
21,42,43,1,82,14330187,0,1,11062969
22,44,45,1,84,18290747,0,1,3662257
23,46,47,2,9,18025247,0,1,26263649
24,48,49,2,26,19493778,0,1,15110266
25,50,51,2,43,15987044,0,1,9091663
26,52,53,2,44,19395855,0,1,15136830
27,54,55,2,54,17343004,0,1,25880693
28,56,57,2,63,20867489,0,1,3158826
29,58,59,2,65,17870231,0,1,3575489
30,60,61,2,68,14521184,0,1,3146728
31,62,63,2,86,17733486,0,1,7322654
32,64,65,2,87,16137428,0,1,8589932
33,66,67,2,93,19677105,0,1,10413786
34,68,69,3,12,20655201,0,1,8810589
35,70,71,3,31,19038918,0,1,6084663
36,72,73,3,33,15373044,0,1,7120764
37,74,75,3,35,18435401,0,1,31914126
38,76,77,3,36,18609711,0,1,48231413
39,78,79,3,45,16091883,0,1,3988196
40,80,81,3,59,19111780,0,1,27251786
41,82,83,3,73,18867459,0,1,19366557
42,84,85,3,83,19079158,0,1,25581721
43,86,87,3,87,19824610,0,1,3635669
44,88,89,3,97,18841527,0,1,9527489
45,90,91,4,19,15965037,0,1,21010249
46,92,93,4,20,16315779,0,1,2174094
47,94,95,4,42,19176718,0,1,9129764
48,96,97,4,49,19302808,0,1,23535122
49,98,99,4,79,17473893,0,1,3827780
50,100,101,4,82,18332128,0,1,6775218
51,102,103,5,24,20199867,0,1,4788892
52,104,105,5,35,18704522,0,1,8128629
53,106,107,5,52,18137672,0,1,10424090
54,108,109,5,84,17863188,0,1,3642367
55,110,111,5,90,18513982,0,1,20266185
56,112,113,6,8,12727261,0,1,5566243
57,114,115,6,30,21269198,0,1,6812279
58,116,117,6,59,15348831,0,1,14797979
59,118,119,6,61,19390112,0,1,4194939
60,120,121,6,65,17653320,0,1,4999417
61,122,123,6,74,20380525,0,1,6527285
62,124,125,6,89,18127187,0,1,6521239
63,126,127,7,9,17748585,0,1,3366138
64,128,129,7,12,18532289,0,1,9636924
65,130,131,7,18,17888265,0,1,4961618
66,132,133,7,19,18845439,0,1,20674855
67,134,135,7,21,17577200,0,1,1404289
68,136,137,7,24,15012815,0,1,17838302
69,138,139,7,25,15076786,0,1,5558854
70,140,141,7,36,14643031,0,1,4354433
71,142,143,7,43,17669854,0,1,2814488
72,144,145,7,60,21723756,0,1,7797516
73,146,147,7,61,15931356,0,1,3848659
74,148,149,7,66,20146994,0,1,7946170
75,150,151,7,73,19758678,0,1,9198490
76,152,153,7,75,15696947,0,1,6348908
77,154,155,7,77,18916253,0,1,12466606
78,156,157,7,78,19197355,0,1,16988093
79,158,159,8,18,13723200,0,1,15747425
80,160,161,8,21,20471775,0,1,6674942
81,162,163,8,35,16297451,0,1,18750754
82,164,165,8,67,19342106,0,1,12701631
83,166,167,8,68,19156387,0,1,16844423
84,168,169,8,75,17005364,0,1,8102241
85,170,171,8,76,21667571,0,1,12517539
86,172,173,8,81,15699533,0,1,8359910
