id,edge1,edge2,node1,node2,capacity,is_closed,is_unbalanced,unbalancing_time
322,644,645,39,70,18045547,0,1,30744214
323,646,647,39,77,18143534,0,1,41255491
324,648,649,39,83,17959463,0,1,6928161
325,650,651,39,87,16608398,0,1,8341083
326,652,653,39,89,17193875,0,1,17069975
327,654,655,39,91,18731323,0,1,9131504
328,656,657,39,93,18881499,0,0,0
329,658,659,39,96,15129200,0,1,5542442
330,660,661,40,45,13903831,0,1,13465424
331,662,663,40,46,18226315,0,1,5028344
332,664,665,40,51,19549147,0,1,7837461
333,666,667,40,56,14519373,0,1,13787664
334,668,669,40,76,14910355,0,1,4013704
335,670,671,41,45,18241303,0,1,2243447
336,672,673,41,50,18192701,0,1,27685345
337,674,675,41,52,14947644,0,1,8644879
338,676,677,41,66,16060903,0,1,31900875
339,678,679,41,74,17748993,0,1,13071841
340,680,681,41,82,16406900,0,1,2941513
341,682,683,41,97,16117607,0,1,16754534
342,684,685,42,43,18772632,0,1,19958369
343,686,687,42,51,16678341,0,1,7091089
344,688,689,42,59,15875197,0,1,10043936
345,690,691,42,73,17273344,0,1,15151858
346,692,693,42,92,18515738,0,1,10520352
347,694,695,43,52,17820289,0,1,16383728
348,696,697,43,58,18443285,0,1,8792327
349,698,699,43,64,20600978,0,1,9165986
350,700,701,43,73,16018668,0,1,6161290
351,702,703,43,83,18132158,0,1,20673461
352,704,705,43,89,19036522,0,1,16998022
353,706,707,43,99,19726097,0,1,9429423
354,708,709,44,48,17454477,0,1,6929565
355,710,711,44,70,19531857,0,1,13105250
356,712,713,44,87,15221514,0,1,13709176
357,714,715,44,89,17159495,0,1,21160675
358,716,717,44,94,13717249,0,1,3920483
359,718,719,45,51,17798869,0,1,7838258
360,720,721,45,52,17187766,0,1,5367416
361,722,723,45,56,16911711,0,1,36650706
362,724,725,45,64,17683530,0,1,5050274
363,726,727,45,77,16005695,0,1,6948203
364,728,729,46,48,16363543,0,1,15795592
365,730,731,46,51,17833136,0,1,9641354
366,732,733,46,54,18199561,0,1,7831025
367,734,735,46,66,17794201,0,1,4103833
368,736,737,46,71,18798807,0,1,19455749
369,738,739,46,73,17345745,0,1,13468252
370,740,741,46,85,19088691,0,1,15831670
371,742,743,47,56,17929613,0,1,4075080
372,744,745,47,64,15872308,0,0,0
373,746,747,47,80,16473338,0,1,17923432
374,748,749,47,90,17522501,0,0,0
375,750,751,48,50,12973865,0,1,2368643
376,752,753,48,69,18971654,0,1,18646895
377,754,755,48,70,21392406,0,1,46813906
378,756,757,48,75,19953905,0,1,46112281
379,758,759,48,79,21294144,0,1,8573806
380,760,761,48,80,18316044,0,0,0
381,762,763,48,82,14980794,0,1,20617203
382,764,765,49,60,17958908,0,0,0
383,766,767,49,61,19382139,0,1,3545437
384,768,769,49,76,16811354,0,1,17354852
385,770,771,49,95,20617198,0,0,0
386,772,773,50,73,17958673,0,1,6613806
387,774,775,50,88,16082672,0,1,4175360
388,776,777,50,91,18970068,0,1,6764944
389,778,779,51,60,17099613,0,1,7374213
390,780,781,51,65,19277883,0,1,8543401
391,782,783,51,81,18944104,0,1,18082927
392,784,785,51,87,18473451,0,1,16892486
